P_NAME,P_HABZONE,P_TYPE_TEMP,P_TYPE
Kepler-907 b,0,Hot,Terran
Kepler-908 b,0,Hot,Terran
Kepler-909 b,0,Hot,Terran
Kepler-91 b,0,Hot,Jovian
Kepler-910 b,0,Hot,Terran
Kepler-911 b,0,Hot,Neptunian
Kepler-912 b,0,Hot,Neptunian
Kepler-913 b,0,Hot,Superterran
Kepler-914 b,0,Hot,Terran
Kepler-915 b,0,Hot,Superterran
Kepler-916 b,0,Hot,Superterran
Kepler-917 b,0,Hot,Superterran
Kepler-918 b,0,Hot,Superterran
Kepler-919 b,0,Hot,Superterran
Kepler-92 b,0,,Jovian
Kepler-92 c,0,,Neptunian
Kepler-92 d,0,,Superterran
Kepler-920 b,0,Hot,Superterran
Kepler-920 c,0,Hot,Neptunian
Kepler-921 b,0,Hot,Neptunian
Kepler-922 b,0,Hot,Terran
Kepler-923 b,0,Hot,Terran
Kepler-924 b,0,Hot,Neptunian
Kepler-925 b,0,Hot,Superterran
Kepler-926 b,0,Hot,Superterran
Kepler-927 b,0,Hot,Superterran
Kepler-928 b,0,Hot,Superterran
Kepler-929 b,0,Hot,Terran
Kepler-93 b,0,Hot,Superterran
Kepler-93 c,0,Cold,Jovian
Kepler-930 b,0,Hot,Superterran
Kepler-931 b,0,Hot,Terran
Kepler-932 b,0,Hot,Terran
Kepler-933 b,0,Hot,Superterran
Kepler-934 b,0,Hot,Superterran
Kepler-935 b,0,Hot,Terran
Kepler-936 b,0,Hot,Terran
Kepler-937 b,0,Hot,Neptunian
Kepler-937 c,0,Hot,Neptunian
Kepler-938 b,0,Hot,Superterran
Kepler-939 b,0,Hot,Superterran
Kepler-94 b,0,Hot,Neptunian
Kepler-94 c,0,Cold,Jovian
Kepler-940 b,0,Hot,Neptunian
Kepler-941 b,0,Hot,Neptunian
Kepler-942 b,0,Hot,Superterran
Kepler-943 b,0,Hot,Neptunian
Kepler-944 b,0,Hot,Neptunian
Kepler-945 b,0,Hot,Neptunian
Kepler-946 b,0,Hot,Superterran
Kepler-947 b,0,Hot,Superterran
Kepler-948 b,0,Hot,Superterran
Kepler-949 b,0,Hot,Neptunian
Kepler-95 b,0,Hot,Neptunian
Kepler-950 b,0,Hot,Jovian
Kepler-951 b,0,Hot,Neptunian
Kepler-952 b,0,Hot,Jovian
Kepler-953 b,0,Hot,Neptunian
Kepler-953 c,0,Hot,Terran
Kepler-954 b,0,Hot,Superterran
Kepler-955 b,0,Hot,Neptunian
Kepler-956 b,0,Hot,Neptunian
Kepler-957 b,0,Hot,Neptunian
Kepler-958 b,0,Hot,Superterran
Kepler-959 b,0,Hot,Neptunian
Kepler-96 b,0,Hot,Neptunian
Kepler-960 b,0,Hot,Superterran
Kepler-961 b,0,Hot,Neptunian
Kepler-962 b,0,Hot,Superterran
Kepler-963 b,0,Hot,Neptunian
Kepler-964 b,0,Hot,Superterran
Kepler-965 b,0,Hot,Neptunian
Kepler-966 b,0,Hot,Neptunian
Kepler-967 b,0,Hot,Superterran
Kepler-967 c,2,Warm,Neptunian
Kepler-968 b,0,Hot,Superterran
Kepler-968 c,0,Hot,Superterran
Kepler-969 b,0,Hot,Superterran
Kepler-969 c,0,Hot,Terran
Kepler-97 b,0,Hot,Terran
Kepler-97 c,2,Warm,Jovian
Kepler-970 b,0,Hot,Neptunian
Kepler-971 b,0,Hot,Superterran
Kepler-972 b,0,Hot,Neptunian
Kepler-973 b,0,Hot,Superterran
Kepler-974 b,0,Hot,Superterran
Kepler-975 b,0,Hot,Terran
Kepler-976 b,0,Hot,Neptunian
Kepler-977 b,0,Hot,Neptunian
Kepler-978 b,0,Hot,Neptunian
Kepler-979 b,0,Hot,Neptunian
Kepler-98 b,0,Hot,Superterran
Kepler-980 b,0,Hot,Neptunian
Kepler-981 b,0,Hot,Superterran
Kepler-982 b,0,Hot,Superterran
Kepler-983 b,0,Hot,Superterran
Kepler-984 b,0,Hot,Superterran
Kepler-985 b,0,Hot,Neptunian
Kepler-986 b,0,Hot,Superterran
Kepler-987 b,0,Hot,Neptunian
Kepler-988 b,0,Hot,Superterran
Kepler-989 b,0,Hot,Superterran
Kepler-99 b,0,Hot,Superterran
Kepler-990 b,0,Hot,Neptunian
Kepler-990 c,0,Hot,Superterran
Kepler-991 b,1,Warm,Neptunian
Kepler-992 b,0,Hot,Superterran
Kepler-993 b,0,Hot,Neptunian
Kepler-994 b,0,Hot,Superterran
Kepler-995 b,0,Hot,Neptunian
Kepler-996 b,0,Hot,Superterran
Kepler-997 b,0,Hot,Terran
Kepler-998 b,0,Hot,Superterran
Kepler-999 b,0,Hot,Superterran
KIC 10001893 b,0,,
KIC 10001893 c,0,,
KIC 10001893 d,0,,
KIC 10525077 b,2,Warm,Neptunian
KIC 3558849 b,0,Cold,Jovian
KIC 5437945 b,1,Warm,Jovian
KIC 5951458 b,2,Warm,Jovian
KIC 7917485 b,0,Hot,Jovian
KIC 8540376 b,0,Hot,Neptunian
KIC 8540376 c,0,Hot,Superterran
KIC 9663113 b,2,Warm,Neptunian
KMT-2016-BLG-1107L b,0,,Jovian
KMT-2016-BLG-1397L b,0,,Jovian
KMT-2016-BLG-1820L b,0,,Jovian
KMT-2016-BLG-2142L b,0,,Jovian
KMT-2017-BLG-0165L b,0,,Neptunian
KMT-2017-BLG-1038L b,0,,Jovian
KMT-2017-BLG-1146L b,0,,Jovian
KOI-12 b,0,Hot,Jovian
KOI-1257 b,0,Hot,Jovian
KOI-13 b,0,Hot,Jovian
KOI-142 b,0,Hot,Neptunian
KOI-142 c,0,Hot,Jovian
KOI-1599.01,0,,Superterran
KOI-1599.02,0,,Superterran
KOI-217 b,0,Hot,Jovian
KOI-3680 b,0,Hot,Jovian
KOI-55 b,0,Hot,Subterran
KOI-55 c,0,Hot,Terran
KOI-94 b,0,Hot,Neptunian
KOI-94 c,0,Hot,Neptunian
KOI-94 d,0,Hot,Jovian
KOI-94 e,0,Hot,Jovian
KPS-1 b,0,Hot,Jovian
L 98-59 b,0,Hot,Subterran
L 98-59 c,0,Hot,Terran
L 98-59 d,0,Hot,Superterran
LHS 1140 b,2,Warm,Superterran
LHS 1140 c,0,Hot,Terran
LHS 3844 b,0,Hot,Terran
LkCa 15 b,0,,
LkCa 15 c,0,,
LSPM J2116+0234 b,0,Hot,Neptunian
LTT 1445 A b,0,Hot,Terran
Lupus-TR-3 b,0,Hot,Jovian
MASCARA-1 b,0,Hot,Jovian
MOA-2007-BLG-192L b,0,,Terran
MOA-2007-BLG-400L b,0,,Jovian
MOA-2008-BLG-310L b,0,,Neptunian
MOA-2008-BLG-379L b,0,,Jovian
MOA-2009-BLG-266L b,0,,Neptunian
MOA-2009-BLG-319L b,0,,Jovian
MOA-2009-BLG-387L b,0,,Jovian
MOA-2010-BLG-073L b,0,,Jovian
MOA-2010-BLG-117L b,0,,Jovian
MOA-2010-BLG-328L b,0,,Superterran
MOA-2010-BLG-353L b,0,,Jovian
MOA-2010-BLG-477L b,0,,Jovian
MOA-2011-BLG-028L b,0,,Neptunian
MOA-2011-BLG-262L b,0,,Neptunian
MOA-2011-BLG-291L b,0,,Neptunian
MOA-2011-BLG-293L b,0,,Jovian
MOA-2011-BLG-322L b,0,,Jovian
MOA-2012-BLG-006L b,0,,Jovian
MOA-2012-BLG-505L b,0,,Superterran
MOA-2013-BLG-605L b,0,,Terran
MOA-2015-BLG-337L b,0,,Neptunian
MOA-2016-BLG-227L b,0,,Jovian
MOA-2016-BLG-319L b,0,,Jovian
MOA-bin-1L b,0,,Jovian
mu Leo b,0,Hot,Jovian
MXB 1658-298 b,0,,Jovian
NGC 2682 Sand 364 b,0,Hot,Jovian
NGC 2682 Sand 978 b,0,Hot,Jovian
NGC 2682 YBP 1194 b,0,Hot,Jovian
NGC 2682 YBP 1514 b,0,Hot,Jovian
NGC 2682 YBP 401 b,0,Hot,Jovian
NGTS-1 b,0,Hot,Jovian
NGTS-2 b,0,Hot,Jovian
NGTS-3 A b,0,Hot,Jovian
NGTS-4 b,0,Hot,Neptunian
NGTS-5 b,0,Hot,Jovian
NN Ser c,0,,Jovian
NN Ser d,0,,Jovian
NSVS 14256825 b,0,Hot,Jovian
nu Oph b,0,Hot,Jovian
nu Oph c,0,Hot,Jovian
NY Vir b,0,,Jovian
OGLE-2003-BLG-235L b,0,,Jovian
OGLE-2005-BLG-071L b,0,,Jovian
OGLE-2005-BLG-169L b,0,,Neptunian
OGLE-2005-BLG-390L b,0,,Superterran
OGLE-2006-BLG-109L b,0,,Jovian
OGLE-2006-BLG-109L c,0,,Jovian
OGLE-2007-BLG-349L AB c,0,,Jovian
OGLE-2007-BLG-368L b,0,,Neptunian
OGLE-2008-BLG-092L b,0,,Jovian
OGLE-2008-BLG-355L b,0,,Jovian
OGLE-2011-BLG-0173L b,0,,Jovian
OGLE-2011-BLG-0251L b,0,,Jovian
OGLE-2011-BLG-0265L b,0,,Jovian
OGLE-2012-BLG-0026L b,0,,Neptunian
OGLE-2012-BLG-0026L c,0,,Jovian
OGLE-2012-BLG-0358L b,0,,Jovian
OGLE-2012-BLG-0406L b,0,,Jovian
OGLE-2012-BLG-0563L b,0,,Jovian
OGLE-2012-BLG-0724L b,0,,Jovian
OGLE-2012-BLG-0950L b,0,,Neptunian
OGLE-2013-BLG-0102L b,0,,Jovian
OGLE-2013-BLG-0132L b,0,,Jovian
OGLE-2013-BLG-0341L B b,0,,Terran
OGLE-2013-BLG-1721L b,0,,Jovian
OGLE-2013-BLG-1761L b,0,,Jovian
OGLE-2014-BLG-0124L b,0,,Jovian
OGLE-2014-BLG-0676L b,0,,Jovian
OGLE-2014-BLG-1722L b,0,,Jovian
OGLE-2014-BLG-1722L c,0,,Jovian
OGLE-2014-BLG-1760L b,0,,Jovian
OGLE-2015-BLG-0051L b,0,,Jovian
OGLE-2015-BLG-0954L b,0,,Jovian
OGLE-2015-BLG-0966L b,0,,Neptunian
OGLE-2015-BLG-1670L b,0,,Neptunian
OGLE-2016-BLG-0263L b,0,,Jovian
OGLE-2016-BLG-0613L AB b,0,,Jovian
OGLE-2016-BLG-1190L b,0,,Jovian
OGLE-2016-BLG-1195L b,0,,Terran
OGLE-2017-BLG-0173L b,0,,Terran
OGLE-2017-BLG-0373L b,0,,Jovian
OGLE-2017-BLG-0482L b,0,,Superterran
OGLE-2017-BLG-1140L b,0,,Jovian
OGLE-2017-BLG-1434L b,0,,Terran
OGLE-2017-BLG-1522L b,0,,Jovian
OGLE-2018-BLG-0596L b,0,,Neptunian
OGLE2-TR-L9 b,0,Hot,Jovian
OGLE-TR-056 b,0,,Jovian
OGLE-TR-10 b,0,Hot,Jovian
OGLE-TR-111 b,0,Hot,Jovian
OGLE-TR-113 b,0,Hot,Jovian
OGLE-TR-132 b,0,Hot,Jovian
OGLE-TR-182 b,0,Hot,Jovian
OGLE-TR-211 b,0,Hot,Jovian
ome Ser b,0,Hot,Jovian
omi CrB b,0,Hot,Jovian
omi UMa b,0,Hot,Jovian
Oph 11 b,0,Cold,Jovian
PDS 70 b,0,Cold,Jovian
PDS 70 c,0,Cold,Jovian
PH1 b,0,Hot,Jovian
PH2 b,1,Warm,Jovian
pi Men c,0,Hot,Superterran
POTS-1 b,0,Hot,Jovian
Pr0201 b,0,Hot,Jovian
Pr0211 b,0,Hot,Jovian
Pr0211 c,0,Cold,Jovian
Proxima Cen b,2,Warm,Terran
psi 1 Dra B b,0,Cold,Jovian
PSR B1257+12 b,0,,Miniterran
PSR B1257+12 c,0,,Terran
PSR B1257+12 d,0,,Terran
PSR B1620-26 b,0,,Jovian
PSR J1719-1438 b,0,Hot,Jovian
PSR J2322-2650 b,0,,Jovian
Qatar-1 b,0,Hot,Jovian
Qatar-10 b,0,Hot,Jovian
Qatar-2 b,0,Hot,Jovian
Qatar-3 b,0,Hot,Jovian
Qatar-4 b,0,Hot,Jovian
Qatar-5 b,0,Hot,Jovian
Qatar-7 b,0,Hot,Jovian
Qatar-8 b,0,Hot,Jovian
Qatar-9 b,0,Hot,Jovian
rho CrB b,0,Hot,Jovian
rho CrB c,0,Hot,Neptunian
Ross 128 b,0,Hot,Terran
Ross 458 c,0,Cold,Jovian
ROXs 12 b,0,,Jovian
ROXs 42 B b,0,,Jovian
RR Cae b,0,,Jovian
SR 12 AB c,0,,Jovian
SWEEPS-11 b,0,,Jovian
SWEEPS-4 b,0,,Jovian
TAP 26 b,0,Hot,Jovian
tau Boo b,0,Hot,Jovian
tau Cet e,1,Warm,Terran
tau Cet f,0,Cold,Terran
tau Cet g,0,Hot,Terran
tau Cet h,0,Hot,Terran
tau Gem b,0,Hot,Jovian
TCP J05074264+2447555 b,0,,Superterran
Teegarden's Star b,1,Warm,Terran
Teegarden's Star c,2,Warm,Terran
TOI 150.01,0,Hot,Jovian
TOI 172 b,0,Hot,Jovian
TOI 216.01,0,Hot,Jovian
TOI 216.02,0,Hot,Jovian
TOI 270 b,0,Hot,Terran
TOI 270 c,0,Hot,Superterran
TOI 270 d,0,Hot,Superterran
TRAPPIST-1 b,0,Hot,Terran
TRAPPIST-1 c,0,Hot,Terran
TRAPPIST-1 d,1,Warm,Subterran
TRAPPIST-1 e,2,Warm,Terran
TRAPPIST-1 f,2,Warm,Terran
TRAPPIST-1 g,2,Warm,Terran
TRAPPIST-1 h,0,Cold,Subterran
TrES-1 b,0,Hot,Jovian
TrES-2 b,0,Hot,Jovian
TrES-3 b,0,Hot,Jovian
TrES-4 b,0,Hot,Jovian
TrES-5 b,0,Hot,Jovian
TYC 1422-614-1 b,0,Hot,Jovian
TYC 1422-614-1 c,0,Hot,Jovian
TYC 3318-01333-1 b,0,Hot,Jovian
TYC 3667-1280-1 b,0,Hot,Jovian
TYC 4282-00605-1 b,0,Hot,Jovian
UKIRT-2017-BLG-001L b,0,,Jovian
ups And b,0,,Jovian
ups And c,0,,Jovian
ups And d,0,,Jovian
USco CTIO 108 b,0,,Jovian
UZ For b,0,,Jovian
UZ For c,0,,Jovian
V0391 Peg b,0,Hot,Jovian
V1298 Tau b,0,Hot,Jovian
V830 Tau b,0,Hot,Jovian
VHS J125601.92-125723.9 b,0,Cold,Jovian
WASP-1 b,0,,Jovian
WASP-10 b,0,Hot,Jovian
WASP-100 b,0,Hot,Jovian
WASP-101 b,0,Hot,Jovian
WASP-103 b,0,Hot,Jovian
WASP-104 b,0,Hot,Jovian
WASP-105 b,0,Hot,Jovian
WASP-106 b,0,Hot,Jovian
WASP-107 b,0,Hot,Jovian
WASP-11 b,0,Hot,Jovian
WASP-113 b,0,Hot,Jovian
WASP-114 b,0,Hot,Jovian
WASP-117 b,0,Hot,Jovian
WASP-118 b,0,Hot,Jovian
WASP-119 b,0,Hot,Jovian
WASP-12 b,0,Hot,Jovian
WASP-120 b,0,Hot,Jovian
WASP-121 b,0,Hot,Jovian
WASP-123 b,0,Hot,Jovian
WASP-124 b,0,Hot,Jovian
WASP-126 b,0,Hot,Jovian
WASP-127 b,0,Hot,Jovian
WASP-129 b,0,Hot,Jovian
WASP-13 b,0,Hot,Jovian
WASP-130 b,0,Hot,Jovian
WASP-131 b,0,Hot,Jovian
WASP-132 b,0,Hot,Jovian
WASP-133 b,0,Hot,Jovian
WASP-135 b,0,Hot,Jovian
WASP-136 b,0,Hot,Jovian
WASP-138 b,0,Hot,Jovian
WASP-139 b,0,Hot,Jovian
WASP-14 b,0,Hot,Jovian
WASP-140 b,0,Hot,Jovian
WASP-141 b,0,Hot,Jovian
WASP-142 b,0,Hot,Jovian
WASP-144 b,0,Hot,Jovian
WASP-145 A b,0,Hot,Jovian
WASP-147 b,0,Hot,Jovian
WASP-15 b,0,Hot,Jovian
WASP-151 b,0,Hot,Jovian
WASP-153 b,0,Hot,Jovian
WASP-156 b,0,Hot,Neptunian
WASP-157 b,0,Hot,Jovian
WASP-158 b,0,Hot,Jovian
WASP-159 b,0,Hot,Jovian
WASP-16 b,0,Hot,Jovian
WASP-160 B b,0,Hot,Jovian
WASP-161 b,0,Hot,Jovian
WASP-162 b,0,Hot,Jovian
WASP-163 b,0,Hot,Jovian
WASP-164 b,0,Hot,Jovian
WASP-165 b,0,Hot,Jovian
WASP-166 b,0,Hot,Jovian
WASP-167 b,0,Hot,Jovian
WASP-168 b,0,Hot,Jovian
WASP-17 b,0,Hot,Jovian
WASP-170 b,0,Hot,Jovian
WASP-172 b,0,Hot,Jovian
WASP-173 A b,0,Hot,Jovian
WASP-174 b,0,Hot,Jovian
WASP-177 b,0,Hot,Jovian
WASP-18 b,0,Hot,Jovian
WASP-181 b,0,Hot,Jovian
WASP-183 b,0,Hot,Jovian
WASP-19 b,0,Hot,Jovian
WASP-190 b,0,Hot,Jovian
WASP-2 b,0,Hot,Jovian
WASP-20 b,0,Hot,Jovian
WASP-21 b,0,Hot,Jovian
WASP-22 b,0,Hot,Jovian
WASP-23 b,0,Hot,Jovian
WASP-24 b,0,Hot,Jovian
WASP-25 b,0,Hot,Jovian
WASP-26 b,0,Hot,Jovian
WASP-28 b,0,Hot,Jovian
WASP-29 b,0,Hot,Jovian
WASP-3 b,0,Hot,Jovian
WASP-31 b,0,Hot,Jovian
WASP-32 b,0,Hot,Jovian
WASP-33 b,0,Hot,Jovian
WASP-34 b,0,Hot,Jovian
WASP-35 b,0,Hot,Jovian
WASP-36 b,0,Hot,Jovian
WASP-37 b,0,Hot,Jovian
WASP-38 b,0,Hot,Jovian
WASP-39 b,0,Hot,Jovian
WASP-4 b,0,Hot,Jovian
WASP-41 b,0,Hot,Jovian
WASP-41 c,2,Warm,Jovian
WASP-42 b,0,Hot,Jovian
WASP-43 b,0,Hot,Jovian
WASP-44 b,0,Hot,Jovian
WASP-45 b,0,Hot,Jovian
WASP-46 b,0,Hot,Jovian
WASP-47 b,0,Hot,Jovian
WASP-47 c,2,Warm,Jovian
WASP-47 d,0,Hot,Neptunian
WASP-47 e,0,Hot,Superterran
WASP-48 b,0,Hot,Jovian
WASP-49 b,0,Hot,Jovian
WASP-5 b,0,Hot,Jovian
WASP-50 b,0,Hot,Jovian
WASP-52 b,0,Hot,Jovian
WASP-53 b,0,Hot,Jovian
WASP-53 c,0,Cold,Jovian
WASP-54 b,0,Hot,Jovian
WASP-55 b,0,Hot,Jovian
WASP-56 b,0,Hot,Jovian
WASP-57 b,0,Hot,Jovian
WASP-58 b,0,Hot,Jovian
WASP-59 b,0,Hot,Jovian
WASP-6 b,0,Hot,Jovian
WASP-60 b,0,Hot,Jovian
WASP-61 b,0,Hot,Jovian
WASP-62 b,0,Hot,Jovian
WASP-63 b,0,Hot,Jovian
WASP-64 b,0,Hot,Jovian
WASP-65 b,0,Hot,Jovian
WASP-66 b,0,Hot,Jovian
WASP-67 b,0,Hot,Jovian
WASP-68 b,0,Hot,Jovian
WASP-69 b,0,Hot,Jovian
WASP-7 b,0,Hot,Jovian
WASP-70 A b,0,Hot,Jovian
WASP-71 b,0,Hot,Jovian
WASP-72 b,0,Hot,Jovian
WASP-73 b,0,Hot,Jovian
WASP-74 b,0,Hot,Jovian
WASP-75 b,0,Hot,Jovian
WASP-76 b,0,Hot,Jovian
WASP-77 A b,0,Hot,Jovian
WASP-78 b,0,Hot,Jovian
WASP-79 b,0,Hot,Jovian
WASP-8 b,0,Hot,Jovian
WASP-8 c,0,Cold,Jovian
WASP-80 b,0,Hot,Jovian
WASP-81 b,0,Hot,Jovian
WASP-82 b,0,Hot,Jovian
WASP-83 b,0,Hot,Jovian
WASP-84 b,0,Hot,Jovian
WASP-85 A b,0,Hot,Jovian
WASP-87 b,0,Hot,Jovian
WASP-88 b,0,Hot,Jovian
WASP-89 b,0,Hot,Jovian
WASP-90 b,0,Hot,Jovian
WASP-91 b,0,Hot,Jovian
WASP-92 b,0,Hot,Jovian
WASP-93 b,0,Hot,Jovian
WASP-94 A b,0,Hot,Jovian
WASP-94 B b,0,Hot,Jovian
WASP-95 b,0,Hot,Jovian
WASP-96 b,0,Hot,Jovian
WASP-97 b,0,Hot,Jovian
WASP-98 b,0,Hot,Jovian
WASP-99 b,0,Hot,Jovian
WD 0806-661 b,0,,Jovian
WISEP J121756.91+162640.2 A b,0,Cold,Jovian
Wolf 1061 b,0,Hot,Terran
Wolf 1061 c,1,Warm,Terran
Wolf 1061 d,0,Cold,Superterran
Wolf 503 b,0,Hot,Superterran
WTS-1 b,0,Hot,Jovian
WTS-2 b,0,Hot,Jovian
XO-1 b,0,Hot,Jovian
XO-2 N b,0,,Jovian
XO-2 S b,0,Hot,Jovian
XO-2 S c,0,Hot,Jovian
XO-3 b,0,Hot,Jovian
XO-4 b,0,Hot,Jovian
XO-5 b,0,Hot,Jovian
XO-6 b,0,Hot,Jovian
YZ Cet b,0,Hot,Terran
YZ Cet c,0,Hot,Terran
YZ Cet d,0,Hot,Terran
